SQLDATE,Partner,QuadClass
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,3
20260319,IRN,3
20260319,CHN,4
20260319,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,USA,3
20260319,USA,3
20260319,USA,4
20260319,SYR,4
20260319,SYR,4
20260319,USA,3
20260319,USA,3
20260319,USA,4
20260319,IRN,4
20260319,IRN,4
20260319,IRN,3
20260319,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,USA,3
20260319,ZWE,3
20260319,ZWE,3
20260319,ZWE,4
20260319,IRN,3
20260319,IRN,3
20260319,IRN,4
20260319,ISR,3
20260319,ISR,3
20260319,USA,3
20260319,USA,4
20260312,USA,3
20260319,USA,3
20260319,USA,4
20260319,IRN,4
20260319,USA,4
20260319,EUR,3
20260319,EUR,3
20260319,PGS,3
20260319,USA,3
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,IRN,3
20260319,USA,4
20260319,JPN,4
20260319,IRN,3
20260319,IRN,3
20260319,ISR,3
20260319,USA,4
20260319,USA,3
20260319,USA,4
20260319,USA,3
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,IRN,4
20260319,USA,3
20260319,IRN,3
20260319,GBR,3
20260319,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,USA,3
20260319,USA,4
20260319,IRN,4
20260319,ISR,3
20260319,USA,3
20260319,USA,3
20260319,USA,3
20260319,USA,3
20260319,USA,3
20260319,USA,4
20260319,USA,4
20260319,WST,3
20260319,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,IRN,3
20260319,IRN,3
20260319,IRN,4
20260319,USA,3
20260319,USA,3
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260318,IRN,3
20260318,IRN,3
20260319,TUR,3
20260319,TUR,3
20260319,TUR,3
20260319,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,JPN,3
20260319,UKR,3
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260319,USA,4
20260312,IRN,3
20260319,IRN,3
20260319,USA,3
20260319,USA,4
20260319,USA,4
20260319,GBR,3
20260319,USA,3
20260319,SAU,4
20260319,SAU,4
20260319,USA,3
20260319,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,IRN,3
20260320,UKR,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,IRN,4
20260320,IRN,4
20260320,SLV,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,UKR,4
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,SAU,4
20260320,SAU,4
20260320,TZA,3
20260320,USA,3
20260320,IRN,4
20260320,IRN,4
20260320,IRN,4
20260313,USA,3
20260320,IRN,3
20260320,IRN,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,WST,3
20260320,WST,3
20260320,USA,3
20260320,IRN,3
20260320,USA,3
20260320,CUB,3
20260320,CUB,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,IRL,3
20260320,IRL,3
20260320,IRL,3
20260320,IRL,3
20260320,ISR,3
20260320,USA,3
20260320,USA,3
20260320,IRN,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,GBR,3
20260320,GBR,3
20260320,GBR,3
20260320,IRN,3
20260320,AFG,3
20260320,AFG,4
20260320,AFG,4
20260320,AFG,4
20260320,PAK,3
20260320,PAK,3
20260320,USA,4
20260320,IRN,3
20260320,IRN,4
20260320,ISR,3
20260320,ISR,3
20260320,USA,3
20260320,IRN,3
20260320,JPN,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,IRN,4
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,ISR,3
20260320,ISR,3
20260320,PAK,3
20260320,USA,4
20260320,KWT,4
20260320,KWT,4
20260320,USA,4
20260320,JPN,4
20260320,SOM,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,WST,4
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,IRN,3
20260320,USA,4
20260320,WST,3
20260320,WST,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,BLR,4
20260320,USA,4
20260320,USA,3
20260320,USA,4
20260320,CHN,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,WST,3
20260320,WST,3
20260320,IRN,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,QAT,4
20260320,QAT,4
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,EUR,3
20260320,USA,4
20260320,ISR,3
20260320,USA,4
20260320,IRN,4
20260320,RUS,3
20260320,RUS,3
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,IRN,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,GBR,3
20260320,USA,3
20260320,WST,3
20260320,ISR,3
20260320,ISR,3
20260320,ISR,4
20260320,ISR,4
20260320,USA,4
20260320,USA,4
20260320,USA,4
20260320,USA,3
20260320,USA,4
20260320,USA,4
20260320,IRN,3
20260320,IRN,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,3
20260320,USA,4
20260320,USA,3
20260320,USA,3
20260320,SDN,3
20260320,SDN,3
20260320,USA,3
20260320,USA,4
20260321,USA,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,EUR,3
20260321,CUB,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,PSE,3
20260321,PSE,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,4
20260321,USA,4
20260321,IRN,4
20260321,IRN,4
20260321,USA,3
20260321,USA,4
20260321,USA,4
20260321,COL,4
20260321,USA,3
20260321,USA,4
20260321,IRN,3
20260321,IRN,3
20260321,USA,3
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,IRN,3
20260321,IRQ,4
20260321,IRQ,4
20260321,USA,4
20260321,USA,4
20260321,WST,3
20260321,WST,3
20260321,IRN,3
20260321,IRN,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,IRN,3
20260321,IRN,3
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,ISR,3
20260321,USA,4
20260321,IRN,3
20260321,USA,3
20260321,USA,3
20260321,WST,3
20260321,WST,3
20260321,IRN,3
20260321,USA,4
20260321,IRN,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,3
20260321,WST,4
20260321,WST,4
20260321,IRN,3
20260321,USA,3
20260321,USA,3
20260321,IRN,4
20260321,IRN,4
20260321,GBR,3
20260321,GBR,3
20260321,GBR,3
20260321,IRN,4
20260321,USA,4
20260321,IRN,3
20260321,IRN,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,4
20260321,USA,3
20260321,AFR,4
20260321,USA,4
20260321,CHN,3
20260321,USA,3
20260321,IRN,3
20260321,WST,4
20260321,WST,4
20260321,USA,3
20260321,USA,3
20260321,USA,4
20260321,USA,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,IRN,3
20260321,IRN,3
20260321,IRN,3
20260321,IRN,3
20260321,RUS,4
20260321,USA,4
20260321,USA,4
20260321,AUS,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,GBR,3
20260321,IRN,3
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,USA,4
20260321,USA,3
20260321,USA,3
20260321,USA,3
20260321,IRN,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,4
20260322,USA,4
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,IRN,3
20260322,IRN,3
20260322,IRN,3
20260322,IRN,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,IRN,3
20260322,IRN,3
20260322,USA,3
20260322,USA,4
20260322,USA,3
20260322,USA,3
20260322,CUB,3
20260322,USA,3
20260322,VNM,3
20260322,VNM,3
20260322,USA,4
20260322,USA,3
20260322,USA,4
20260322,SAU,4
20260322,SAU,4
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,EUR,3
20260322,EUR,3
20260322,USA,3
20260322,USA,3
20260322,USA,3
20260322,IRN,4
20260322,UKR,4
20260322,USA,3
20260322,IRN,3
20260322,WST,3
20260322,USA,3
20260322,USA,4
20260322,USA,4
20260322,CUB,3
20260322,USA,3
20260322,USA,4
20260322,USA,3
20260322,IRN,3
20260322,USA,3
20260322,USA,3
20260322,IRN,3
20260322,IRN,3
20260322,IRN,3
20260322,IRN,3
20260322,USA,3
20260322,USA,3
20260322,ISR,3
20260322,ISR,3
20260322,ISR,3
20260322,CUB,3
20260322,USA,3
20260322,IRN,4
20260322,USA,3
20260322,IRN,3
20260322,IRN,3
20260322,IRN,3
20260322,USA,4
20260322,USA,4
20260322,USA,3
20260322,USA,3
20260322,RUS,3
20260322,USA,3
20260322,USA,3
20260322,USA,4
20260322,USA,4
20260322,USA,4
20260322,IRN,3
20260322,USA,3
20260322,USA,3
20260323,IRN,3
20260323,IRN,3
20260323,SAU,4
20260323,SAU,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,RUS,3
20260323,ISR,4
20260323,USA,4
20260323,IRN,3
20260323,USA,3
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,CHN,3
20260323,IRN,3
20260323,IRN,3
20260323,USA,3
20260323,IRQ,4
20260323,WST,3
20260323,IRN,4
20260323,IRN,4
20260323,IRN,3
20260323,IRN,3
20260323,USA,3
20260323,IRN,3
20260323,IRN,4
20260323,IRN,4
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,IRN,3
20260322,UKR,4
20260323,USA,3
20260323,IRN,4
20260323,IRN,4
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,IRN,3
20260323,GBR,3
20260323,USA,3
20260323,USA,4
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,IRN,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260316,WST,3
20260323,IRN,3
20260323,IRN,3
20260323,IRN,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,IRN,4
20260323,CHN,4
20260323,CHN,4
20260323,USA,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,FRA,3
20260323,CAN,4
20260323,IRN,3
20260323,IRN,3
20260323,USA,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,IRN,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,USA,4
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260316,USA,4
20260316,USA,4
20260323,IRN,3
20260323,IRN,3
20260323,USA,4
20260323,USA,4
20260323,USA,4
20260323,USA,4
20260323,IRN,3
20260323,USA,3
20260323,IRN,3
20260323,ISR,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,ISR,3
20260323,ISR,4
20260323,USA,4
20260323,USA,4
20260323,USA,4
20260323,CUB,3
20260323,IRN,3
20260323,USA,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,USA,4
20260323,IRN,3
20260323,USA,3
20260323,USA,4
20260323,USA,4
20260323,NOR,3
20260323,NOR,3
20260323,USA,3
20260323,USA,3
20260323,USA,4
20260323,IRN,3
20260323,IRN,4
20260323,IRN,4
20260323,NOR,3
20260323,USA,4
20260323,IRN,4
20260323,USA,3
20260323,FRA,3
20260323,IRN,3
20260323,IRN,3
20260323,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,NOR,3
20260324,NOR,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,PSE,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,PAK,3
20260324,PAK,3
20260324,USA,4
20260324,IRN,3
20260324,IRN,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,AFR,3
20260324,CHN,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,ZAF,3
20260324,USA,3
20260222,USA,4
20260222,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,IRN,4
20260324,USA,3
20260324,IRN,3
20260324,IRN,3
20260324,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,EUR,3
20260324,EUR,3
20260324,USA,3
20260324,USA,4
20260324,IRN,3
20260324,USA,3
20260324,VEN,4
20260324,USA,3
20260324,IRN,3
20260324,IRN,3
20260324,ISR,4
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,MKD,4
20260324,USA,3
20260324,ISR,3
20260324,USA,3
20260324,ISR,3
20260324,ISR,3
20260324,IRN,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260317,USA,4
20260324,IRN,3
20260324,VEN,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,WST,4
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,USA,3
20260324,CAN,3
20260324,IRN,3
20260324,USA,3
20260324,USA,4
20260324,ARE,3
20260324,JOR,3
20260324,JOR,3
20260324,KWT,3
20260324,KWT,3
20260324,USA,4
20260324,ISR,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,SLV,4
20260324,USA,3
20260324,USA,4
20260324,USA,3
20260324,VEN,4
20260324,USA,3
20260324,ISR,3
20260324,AFG,3
20260324,AFG,3
20260324,AFG,3
20260324,IRN,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,ISR,3
20260324,USA,3
20260324,USA,3
20260324,USA,3
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260324,USA,4
20260325,IRQ,4
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,IRN,3
20260325,ISR,3
20260325,IRN,3
20260325,IRQ,4
20260325,IRQ,4
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,4
20260325,IRN,3
20260325,IRN,3
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,IRN,3
20260325,IRN,3
20260325,IRN,4
20260325,USA,3
20260325,IRN,3
20260325,IRN,3
20260325,IRN,3
20260325,USA,4
20260325,USA,4
20260325,USA,3
20260325,USA,3
20260325,IRN,3
20260325,IRN,3
20260325,GBR,3
20260325,GBR,3
20260325,GBR,3
20260325,GBR,3
20260325,IRN,3
20260325,IRN,3
20260325,USA,3
20260325,IRN,3
20260325,IRN,3
20260325,IRN,3
20260325,USA,4
20260325,USA,3
20260223,CHN,4
20260223,CHN,4
20260325,IRN,4
20260325,IRN,4
20260325,IRN,4
20260325,IRN,4
20260325,USA,3
20260325,USA,4
20260325,USA,4
20260325,RUS,3
20260325,IRN,4
20260325,IRN,4
20260325,IRN,4
20260325,IRN,4
20260325,IRN,3
20260325,IRN,3
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,QAT,4
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,PAN,3
20260325,GBR,3
20260325,USA,4
20260325,USA,4
20260325,USA,4
20260325,USA,3
20260325,USA,3
20260325,USA,4
20260325,RUS,3
20260325,RUS,3
20260325,EUR,4
20260325,USA,4
20260325,USA,4
20260223,CHN,4
20260325,USA,3
20260325,USA,3
20260325,IRN,3
20260325,USA,3
20260325,RUS,3
20260325,USA,3
20260325,USA,3
20260325,SRB,4
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,IRN,3
20260325,ISR,3
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,IRN,3
20260325,USA,3
20260325,USA,3
20260325,IRN,3
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,IRQ,4
20260325,IRQ,4
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,USA,3
20260325,USA,3
20260325,USA,4
20260325,RUS,3
20260325,RUS,3
20260325,RUS,4
20260325,RUS,4
20260325,USA,3
20260325,USA,4
20260325,USA,3
20260325,USA,3
20260325,IRN,3
20260325,USA,3
20260325,IRN,4
20260325,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,RUS,3
20260326,RUS,3
20260326,RUS,4
20260326,RUS,4
20260326,USA,3
20260326,NMR,3
20260326,NMR,3
20260326,CHN,3
20260326,IRN,3
20260326,KWT,4
20260326,KWT,4
20260326,CHN,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,4
20260326,USA,3
20260326,CUB,3
20260326,PAK,4
20260326,PAK,4
20260326,PAK,4
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,4
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,BLR,4
20260326,RUS,3
20260326,USA,4
20260326,USA,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,GRC,4
20260326,GRC,4
20260326,GRC,4
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,RWA,4
20260326,RWA,4
20260326,RWA,4
20260326,RWA,4
20260326,USA,3
20260326,RUS,3
20260326,IRN,4
20260326,CUB,4
20260326,USA,4
20260326,IRN,3
20260326,USA,3
20260326,USA,3
20260326,IRN,4
20260326,IRN,4
20260326,IRN,4
20260326,USA,3
20260319,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,4
20260326,IRN,4
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,3
20260326,DEU,4
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,IRN,3
20260326,USA,3
20260326,USA,4
20260326,RUS,3
20260326,RUS,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,WST,3
20260326,WST,3
20260326,WST,3
20260326,IRN,3
20260326,IRN,3
20260326,IRN,3
20260326,ISR,3
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,IRN,4
20260326,USA,4
20260326,USA,4
20260326,GBR,4
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,IRN,3
20260326,AFR,3
20260326,CHN,4
20260326,USA,4
20260326,USA,4
20260326,USA,3
20260319,ISR,3
20260319,ISR,3
20260326,WST,3
20260326,WST,3
20260326,WST,3
20260326,ISR,3
20260326,ISR,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,IRN,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,GBR,4
20260326,GBR,4
20260326,WST,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,CHN,4
20260326,CHN,4
20260326,ZAF,4
20260326,ZAF,4
20260326,IRN,3
20260326,IRN,3
20260326,IRN,3
20260326,USA,3
20260224,IRN,4
20260224,IRN,4
20260326,GBR,3
20260326,RUS,4
20260326,USA,4
20260326,USA,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,GBR,4
20260326,USA,3
20260326,USA,3
20260326,GBR,4
20260326,GBR,4
20260326,IRN,4
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,GBR,3
20260326,USA,4
20260326,VNM,4
20260326,VNM,4
20260326,VNM,4
20260326,USA,4
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,UKR,3
20260326,IRN,3
20260326,IRN,4
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,USA,3
20260326,AUS,3
20260326,AUS,3
20260326,USA,4
20260326,USA,4
20260326,USA,4
20260326,KEN,3
20260326,USA,3
20260326,USA,3
20260326,USA,3
20260326,USA,4
20260327,IRN,3
20260327,IRN,4
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,UKR,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,GBR,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,IRN,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,IRN,3
20260327,IRN,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,IRN,4
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,AUS,3
20260327,IRN,3
20260327,USA,4
20260327,IRN,3
20260327,AUS,3
20260327,AUS,3
20260327,IRN,3
20260327,IRN,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,IRN,3
20260327,IRN,3
20260327,USA,3
20260327,IRN,3
20260327,IRN,3
20260327,USA,4
20260327,USA,4
20260327,GBR,3
20260327,IRN,4
20260327,USA,3
20260327,USA,4
20260327,ZWE,3
20260327,USA,3
20260327,DEU,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,IRN,3
20260327,IRN,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,ISR,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,UKR,3
20260327,UKR,3
20260327,UKR,3
20260327,BEL,3
20260327,BLR,4
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,BHR,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,ISR,3
20260327,ISR,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260225,USA,4
20260225,USA,4
20260327,USA,3
20260327,USA,4
20260327,BHR,3
20260327,PSE,3
20260327,USA,3
20260327,USA,3
20260327,USA,4
20260327,IRN,3
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,IRN,3
20260327,ISR,3
20260327,USA,3
20260327,IRN,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,IRN,3
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,4
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260327,USA,3
20260328,WST,3
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,USA,3
20260328,USA,3
20260328,USA,4
20260328,IRN,3
20260328,IRN,4
20260328,USA,4
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,IRN,3
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,USA,4
20260328,IRN,4
20260328,IRN,4
20260328,JPN,3
20260328,USA,3
20260328,IRN,3
20260328,IRN,3
20260328,IRN,3
20260328,USA,4
20260328,USA,4
20260328,GBR,3
20260328,IRN,3
20260328,TCD,3
20260328,USA,3
20260328,IRN,4
20260328,USA,3
20260328,USA,3
20260328,USA,4
20260328,USA,4
20260328,USA,3
20260328,USA,3
20260328,IRN,4
20260328,ISR,4
20260328,PSE,4
20260328,USA,3
20260328,USA,3
20260328,USA,4
20260328,USA,3
20260328,USA,4
20260328,USA,4
20260328,UKR,3
20260328,USA,4
20260328,USA,3
20260328,IRN,3
20260328,IRN,3
20260328,IRN,3
20260328,IRN,3
20260328,USA,4
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,JOR,4
20260328,USA,3
20260328,USA,3
20260328,USA,4
20260328,WST,3
20260328,USA,3
20260328,USA,4
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260328,USA,3
20260226,USA,3
20260328,USA,4
20260328,IRN,3
20260328,USA,3
20260328,IRQ,4
